date,product_id,product_name,category,price,base_price,units_sold,revenue,competitor_price,inventory_level,marketing_spend,price_elasticity,seasonal_multiplier,market_factor
2023-12-28,P003,Books Product 3,Books,20.94729998848268,24.38873337948801,126,2639.3597985488177,20.361692839425764,152,881.169977801918,-0.746786755564487,0.9948380332776746,1.04067366430758
2023-12-29,P003,Books Product 3,Books,20.108152451824793,24.38873337948801,130,2614.059818737223,21.054350957417473,362,970.5953002181228,-0.746786755564487,0.9965578388377254,1.0587785252292474
2023-12-30,P003,Books Product 3,Books,23.211878210992225,24.38873337948801,125,2901.484776374028,22.25117596735044,176,704.7785241343461,-0.746786755564487,0.9982786643844165,1.0743144825477395
2023-12-31,P003,Books Product 3,Books,25.377054498326913,24.38873337948801,97,2461.5742863377104,25.335725002027935,498,107.64602074648856,-0.746786755564487,1.0,1.086602540378444
2023-01-01,P004,Books Product 4,Books,20.335025729801302,17.808767414437035,101,2053.8375987099316,20.063118752109794,488,101.44106879412594,-0.9503711526918383,1.0017213356155834,1.020791169081776
2023-01-02,P004,Books Product 4,Books,19.6358285440188,17.808767414437035,112,2199.2127969301055,19.446076350245338,391,239.35725518270945,-0.9503711526918383,1.0034421611622746,1.04067366430758
2023-01-03,P004,Books Product 4,Books,18.65962510675384,17.808767414437035,116,2164.5165123834454,18.77179927734168,138,772.7616735242291,-0.9503711526918383,1.0051619667223253,1.0587785252292474
2023-01-04,P004,Books Product 4,Books,17.64322486420929,17.808767414437035,113,1993.68440965565,18.480871974830468,287,928.0343476981474,-0.9503711526918383,1.006880242680232,1.0743144825477393
2023-01-05,P004,Books Product 4,Books,16.111755197518413,17.808767414437035,109,1756.181316529507,16.222799679402303,324,947.7150285343781,-0.9503711526918383,1.0085964798737446,1.0866025403784438
2023-01-06,P004,Books Product 4,Books,15.576226440220236,17.808767414437035,116,1806.8422670655473,15.5305896535803,338,358.28811952438895,-0.9503711526918383,1.0103101697447434,1.0951056516295155
2023-01-07,P004,Books Product 4,Books,15.945147110576778,17.808767414437035,140,2232.320595480749,15.430461770262097,372,445.6171665684623,-0.9503711526918383,1.0120208044899353,1.0994521895368274
2023-01-08,P004,Books Product 4,Books,20.97052031079996,17.808767414437035,89,1866.3763076611963,20.450447677787206,476,623.4299540647798,-0.9503711526918383,1.0137278772113265,1.0994521895368274
2023-01-09,P004,Books Product 4,Books,18.61927405064076,17.808767414437035,103,1917.7852272159985,18.369828407130235,252,568.1213630062164,-0.9503711526918383,1.0154308820664282,1.0951056516295155
2023-01-10,P004,Books Product 4,Books,16.00634009649858,17.808767414437035,115,1840.7291110973367,15.34487590794788,298,323.03119861621616,-0.9503711526918383,1.0171293144181477,1.0866025403784438
2023-01-11,P004,Books Product 4,Books,13.584093813423012,17.808767414437035,147,1996.8617905731828,13.894482116741182,137,631.1536962847696,-0.9503711526918383,1.0188226709843244,1.0743144825477395
2023-01-12,P004,Books Product 4,Books,15.435590658276624,17.808767414437035,126,1944.8844229428546,15.670008031036351,276,586.7443575743857,-0.9503711526918383,1.020510449986862,1.0587785252292474
2023-01-13,P004,Books Product 4,Books,16.454970329833916,17.808767414437035,95,1563.2221813342221,16.961506070473593,316,411.09124198767336,-0.9503711526918383,1.0221921513004166,1.04067366430758
2023-01-14,P004,Books Product 4,Books,18.2130084120475,17.808767414437035,104,1894.15287485294,18.995788438017275,474,675.437320488498,-0.9503711526918383,1.023867276600595,1.020791169081776
2023-01-15,P004,Books Product 4,Books,20.03616973227198,17.808767414437035,104,2083.761652156286,20.211225483898637,315,504.8235916339858,-0.9503711526918383,1.0255353295116187,1.0
2023-01-16,P004,Books Product 4,Books,20.92454109427842,17.808767414437035,96,2008.7559450507283,20.438397960935834,320,336.77202693177173,-0.9503711526918383,1.0271958157534105,0.9792088309182241
2023-01-17,P004,Books Product 4,Books,16.297278803652762,17.808767414437035,107,1743.8088319908456,16.936519870341577,120,278.20272727679816,-0.9503711526918383,1.0288482432880608,0.95932633569242
2023-01-18,P004,Books Product 4,Books,16.946009855686576,17.808767414437035,120,2033.521182682389,16.981890870793215,376,388.51082741484913,-0.9503711526918383,1.030492122465629,0.9412214747707527
2023-01-19,P004,Books Product 4,Books,15.16271212773094,17.808767414437035,95,1440.4576521344393,15.272313994870403,306,827.5220402482664,-0.9503711526918383,1.0321269661692365,0.9256855174522606
2023-01-20,P004,Books Product 4,Books,19.471167198965237,17.808767414437035,82,1596.6357103151495,20.313567180453994,453,236.78216422664607,-0.9503711526918383,1.0337522899594114,0.9133974596215562
2023-01-21,P004,Books Product 4,Books,15.473680496027931,17.808767414437035,104,1609.2627715869048,15.949809310673794,252,156.92806800881164,-0.9503711526918383,1.0353676122176372,0.9048943483704847
2023-01-22,P004,Books Product 4,Books,18.86429495317658,17.808767414437035,75,1414.8221214882435,18.96860662904359,385,334.9255523822633,-0.9503711526918383,1.0369724542890673,0.9005478104631727
2023-01-23,P004,Books Product 4,Books,21.079820439351632,17.808767414437035,86,1812.8645577842403,20.06302509820291,78,724.7184885786132,-0.9503711526918383,1.0385663406243606,0.9005478104631727
2023-01-24,P004,Books Product 4,Books,15.26598222528357,17.808767414437035,115,1755.5879559076106,14.613722161961817,236,822.7334446907246,-0.9503711526918383,1.0401487989205973,0.9048943483704847
2023-01-25,P004,Books Product 4,Books,15.991183923845892,17.808767414437035,84,1343.259449603055,15.645579549031998,475,766.7948860497869,-0.9503711526918383,1.0417193602612316,0.9133974596215562
2023-01-26,P004,Books Product 4,Books,17.32282424269791,17.808767414437035,93,1611.0226545709056,17.44618512849983,280,103.52269516185157,-0.9503711526918383,1.0432775592550432,0.9256855174522606
2023-01-27,P004,Books Product 4,Books,16.20680791506856,17.808767414437035,116,1879.9897181479528,16.776090141814525,178,936.9295868310983,-0.9503711526918383,1.0448229341740412,0.9412214747707527
2023-01-28,P004,Books Product 4,Books,19.129920094705056,17.808767414437035,101,1932.1219295652106,19.749240663453616,348,111.32003123757585,-0.9503711526918383,1.046355027090285,0.95932633569242
2023-01-29,P004,Books Product 4,Books,17.937886811454437,17.808767414437035,92,1650.2855866538082,17.47802857886429,321,795.0408011537552,-0.9503711526918383,1.0478733840115788,0.9792088309182241
2023-01-30,P004,Books Product 4,Books,18.432322810993245,17.808767414437035,120,2211.8787373191894,17.67595655712977,111,115.55924028702688,-0.9503711526918383,1.0493775550159978,0.9999999999999999
2023-01-31,P004,Books Product 4,Books,20.55959174398043,17.808767414437035,79,1624.207747774454,20.506346669210476,237,301.242293491304,-0.9503711526918383,1.0508670943852105,1.020791169081776
2023-02-01,P004,Books Product 4,Books,18.149641958156828,17.808767414437035,109,1978.3109734390941,18.955076097612267,451,899.6799596720364,-0.9503711526918383,1.052341560736555,1.04067366430758
2023-02-02,P004,Books Product 4,Books,15.087227305924255,17.808767414437035,118,1780.292822099062,15.485909698526926,250,613.168494219824,-0.9503711526918383,1.05380051715383,1.0587785252292472
2023-02-03,P004,Books Product 4,Books,18.922707206184597,17.808767414437035,90,1703.0436485566138,19.032230290602328,90,628.6130121187251,-0.9503711526918383,1.055243531316762,1.0743144825477393
2023-02-04,P004,Books Product 4,Books,19.730945620557222,17.808767414437035,97,1913.9017251940504,19.090833843987177,439,615.0836670670689,-0.9503711526918383,1.0566701756291117,1.0866025403784438
2023-02-05,P004,Books Product 4,Books,17.91682213253262,17.808767414437035,107,1917.0999681809903,17.314930838843495,336,975.2702460702958,-0.9503711526918383,1.05808002734538,1.0951056516295155
2023-02-06,P004,Books Product 4,Books,18.395297499064903,17.808767414437035,107,1968.2968323999446,18.43230040247376,294,893.1677910526826,-0.9503711526918383,1.0594726686960763,1.0994521895368274
2023-02-07,P004,Books Product 4,Books,14.533853496554869,17.808767414437035,144,2092.874903503901,14.046578292726961,356,358.5319253893609,-0.9503711526918383,1.0608476870115127,1.0994521895368274
2023-02-08,P004,Books Product 4,Books,18.30461591589784,17.808767414437035,122,2233.1631417395365,19.200224062950237,155,224.45485606427295,-0.9503711526918383,1.0622046748440868,1.0951056516295155
2023-02-09,P004,Books Product 4,Books,17.912839039030846,17.808767414437035,99,1773.3710648640538,17.733763735105757,392,944.8473717800767,-0.9503711526918383,1.0635432300890177,1.0866025403784438
2023-02-10,P004,Books Product 4,Books,21.545180917672784,17.808767414437035,102,2197.608453602624,21.65408168231238,366,399.6609529342764,-0.9503711526918383,1.0648629561034981,1.0743144825477395
2023-02-11,P004,Books Product 4,Books,13.880449692906863,17.808767414437035,131,1818.338909770799,13.53990908098516,72,381.5601652051013,-0.9503711526918383,1.0661634618242277,1.0587785252292474
2023-02-12,P004,Books Product 4,Books,16.552776124453136,17.808767414437035,127,2102.2025678055484,15.819652144472037,188,665.0774434018913,-0.9503711526918383,1.0674443618832945,1.04067366430758
2023-02-13,P004,Books Product 4,Books,17.574209940405552,17.808767414437035,116,2038.6083530870442,18.378954235692923,57,400.3337868180669,-0.9503711526918383,1.0687052767223666,1.0207911690817761
2023-02-14,P004,Books Product 4,Books,19.03523691728138,17.808767414437035,105,1998.699876314545,18.18259613034479,450,699.8732486068453,-0.9503711526918383,1.0699458327051647,1.0
2023-02-15,P004,Books Product 4,Books,18.969800776222677,17.808767414437035,99,1878.010276846045,19.796408444173366,436,738.8065452015753,-0.9503711526918383,1.0711656622281776,0.9792088309182242
2023-02-16,P004,Books Product 4,Books,17.889718889220365,17.808767414437035,95,1699.5232944759348,18.739918003207183,399,772.9304626117806,-0.9503711526918383,1.0723644038295912,0.95932633569242
2023-02-17,P004,Books Product 4,Books,13.893541480363671,17.808767414437035,117,1625.5443532025495,14.535695238275801,121,938.3899663958682,-0.9503711526918383,1.0735417022963984,0.9412214747707527
2023-02-18,P004,Books Product 4,Books,16.420275683545302,17.808767414437035,107,1756.9694981393473,17.107499574482837,95,426.9903148776016,-0.9503711526918383,1.0746972087696556,0.9256855174522607
2023-02-19,P004,Books Product 4,Books,14.673562639339744,17.808767414437035,105,1540.724077130673,14.799174451237901,387,250.25516113102228,-0.9503711526918383,1.0758305808478563,0.9133974596215562
2023-02-20,P004,Books Product 4,Books,13.729842765777528,17.808767414437035,134,1839.7989306141887,14.292002478644205,164,853.7058053512606,-0.9503711526918383,1.0769414826883938,0.9048943483704847
2023-02-21,P004,Books Product 4,Books,17.183012717151446,17.808767414437035,111,1907.3144116038104,17.06602824263909,408,917.5690965417126,-0.9503711526918383,1.0780295851070776,0.9005478104631727
2023-02-22,P004,Books Product 4,Books,15.194504343962805,17.808767414437035,110,1671.3954778359087,14.93164970320659,380,761.9305494999229,-0.9503711526918383,1.0790945656756776,0.9005478104631727
2023-02-23,P004,Books Product 4,Books,20.571934420563338,17.808767414437035,72,1481.1792782805603,21.338918333263877,208,169.94117655255295,-0.9503711526918383,1.0801361088174677,0.9048943483704847
2023-02-24,P004,Books Product 4,Books,16.51422505971862,17.808767414437035,100,1651.422505971862,16.33725709885928,371,375.75891852576206,-0.9503711526918383,1.081153905900736,0.9133974596215562
2023-02-25,P004,Books Product 4,Books,15.005911374947217,17.808767414437035,134,2010.7921242429272,14.760276752144867,364,491.2103334848232,-0.9503711526918383,1.0821476553302414,0.9256855174522606
2023-02-26,P004,Books Product 4,Books,14.64950240924597,17.808767414437035,117,1713.9917818817785,15.043228560545337,205,126.81145362935996,-0.9503711526918383,1.0831170626365807,0.9412214747707527
2023-02-27,P004,Books Product 4,Books,13.332849313009564,17.808767414437035,148,1973.2616983254156,12.67271923230134,319,286.184687880059,-0.9503711526918383,1.084061840563448,0.95932633569242
2023-02-28,P004,Books Product 4,Books,14.8770924483826,17.808767414437035,127,1889.39074094459,14.891947343187732,302,559.6146860024642,-0.9503711526918383,1.0849817091527527,0.9792088309182241
2023-03-01,P004,Books Product 4,Books,20.101726242390225,17.808767414437035,95,1909.6639930270712,19.321047419424154,153,103.29068021018435,-0.9503711526918383,1.0858763958275803,0.9999999999999998
2023-03-02,P004,Books Product 4,Books,16.6306762720238,17.808767414437035,134,2228.510620451189,16.18117617325743,68,872.9574250728343,-0.9503711526918383,1.0867456354729597,1.020791169081776
2023-03-03,P004,Books Product 4,Books,20.188441034528207,17.808767414437035,93,1877.5250162111233,19.732350226177125,191,866.340263481892,-0.9503711526918383,1.0875891705144243,1.0406736643075798
2023-03-04,P004,Books Product 4,Books,17.15260723103874,17.808767414437035,131,2246.991547266075,17.972250902892462,188,934.3037440912675,-0.9503711526918383,1.0884067509943365,1.0587785252292472
2023-03-05,P004,Books Product 4,Books,17.45438719060091,17.808767414437035,127,2216.707173206316,17.50884670579504,407,470.7518937510373,-0.9503711526918383,1.089198134645955,1.0743144825477393
2023-03-06,P004,Books Product 4,Books,15.860055345628115,17.808767414437035,143,2267.9879144248207,15.400551760285776,389,890.0625799149078,-0.9503711526918383,1.0899630869652244,1.0866025403784438
2023-03-07,P004,Books Product 4,Books,19.108360684757493,17.808767414437035,96,1834.4026257367193,19.53253408854645,459,388.5069019248321,-0.9503711526918383,1.0907013812802635,1.0951056516295155
2023-03-08,P004,Books Product 4,Books,15.883981392739685,17.808767414437035,125,1985.4976740924606,15.294295631841386,260,501.1226112220718,-0.9503711526918383,1.0914127988185334,1.0994521895368274
2023-03-09,P004,Books Product 4,Books,16.653051619885893,17.808767414437035,141,2348.080278403911,16.32939705842695,250,880.4369359010097,-0.9503711526918383,1.0920971287716634,1.0994521895368274
2023-03-10,P004,Books Product 4,Books,15.086111297299906,17.808767414437035,133,2006.4528025408874,15.186166732474884,450,894.0115729186886,-0.9503711526918383,1.0927541683579196,1.0951056516295155
2023-03-11,P004,Books Product 4,Books,17.947770535508344,17.808767414437035,121,2171.6802347965095,17.21748859675555,174,837.4584078698435,-0.9503711526918383,1.0933837228822925,1.0866025403784438
2023-03-12,P004,Books Product 4,Books,17.59175131578996,17.808767414437035,116,2040.6431526316353,17.90365427400354,112,437.58946478651495,-0.9503711526918383,1.0939856057941895,1.0743144825477393
2023-03-13,P004,Books Product 4,Books,16.549268742095716,17.808767414437035,122,2019.0107865356774,16.865859181252425,143,425.9634425147364,-0.9503711526918383,1.0945596387427143,1.0587785252292474
2023-03-14,P004,Books Product 4,Books,18.165759571371353,17.808767414437035,122,2216.222667707305,17.618842647937036,95,619.3576407031323,-0.9503711526918383,1.0951056516295155,1.0406736643075802
2023-03-15,P004,Books Product 4,Books,20.87996798340757,17.808767414437035,87,1816.5572145564586,20.627332550465745,101,794.1187666298603,-0.9503711526918383,1.0956234826591906,1.020791169081776
2023-03-16,P004,Books Product 4,Books,14.188230855311275,17.808767414437035,130,1844.4700111904658,14.240170434558515,377,417.42200815276124,-0.9503711526918383,1.09611297838723,1.0
2023-03-17,P004,Books Product 4,Books,16.999415584894056,17.808767414437035,107,1818.9374675836639,17.602247204262916,366,316.641327097156,-0.9503711526918383,1.0965739937654855,0.9792088309182242
2023-03-18,P004,Books Product 4,Books,14.069083347761897,17.808767414437035,143,2011.8789187299512,14.671954475487807,259,464.04195800671846,-0.9503711526918383,1.0970063921851507,0.9593263356924201
2023-03-19,P004,Books Product 4,Books,19.10343469055321,17.808767414437035,91,1738.4125568403422,19.41166887649839,162,431.8326316035652,-0.9503711526918383,1.097410045517242,0.9412214747707528
2023-03-20,P004,Books Product 4,Books,17.651398943772907,17.808767414437035,109,1924.002484871247,17.379758918007546,160,100.21690421662109,-0.9503711526918383,1.0977848341505656,0.9256855174522606
2023-03-21,P004,Books Product 4,Books,14.916290997233029,17.808767414437035,126,1879.4526656513617,14.587646110227892,179,738.2144723373436,-0.9503711526918383,1.098130647027161,0.9133974596215562
2023-03-22,P004,Books Product 4,Books,13.116936656391458,17.808767414437035,126,1652.7340187053237,13.644948598583946,460,420.76426226469823,-0.9503711526918383,1.0984473816752092,0.9048943483704847
2023-03-23,P004,Books Product 4,Books,19.069821751146062,17.808767414437035,97,1849.772709861168,19.057124278247382,476,759.4301654837263,-0.9503711526918383,1.0987349442393985,0.9005478104631727
2023-03-24,P004,Books Product 4,Books,14.60129219950438,17.808767414437035,132,1927.3705703345781,13.884981796482252,154,355.8594601859134,-0.9503711526918383,1.0989932495087353,0.9005478104631727
2023-03-25,P004,Books Product 4,Books,18.742984034724827,17.808767414437035,106,1986.7563076808317,18.302462173434748,278,876.6676418279279,-0.9503711526918383,1.0992222209417932,0.9048943483704847
2023-03-26,P004,Books Product 4,Books,17.59204731352424,17.808767414437035,99,1741.6126840388997,17.602202910180267,250,235.54985776166723,-0.9503711526918383,1.0994217906893953,0.9133974596215562
2023-03-27,P004,Books Product 4,Books,18.44463999517269,17.808767414437035,97,1789.1300795317509,19.142313054633572,438,372.4112893408792,-0.9503711526918383,1.0995918996147178,0.9256855174522605
2023-03-28,P004,Books Product 4,Books,16.085831640045864,17.808767414437035,99,1592.4973323645406,16.027201064504357,193,822.3906197369978,-0.9503711526918383,1.0997324973108156,0.9412214747707526
2023-03-29,P004,Books Product 4,Books,19.61010314799399,17.808767414437035,116,2274.771965167303,20.156275661630342,201,505.0467374985029,-0.9503711526918383,1.0998435421155563,0.9593263356924197
2023-03-30,P004,Books Product 4,Books,16.459838427198054,17.808767414437035,118,1942.2609344093703,16.03565741090091,123,264.63063336587624,-0.9503711526918383,1.0999250011239683,0.9792088309182242
2023-03-31,P004,Books Product 4,Books,16.859805899402314,17.808767414437035,109,1837.7188430348522,16.86603013719134,370,152.44777140451703,-0.9503711526918383,1.0999768501979892,0.9999999999999999
2023-04-01,P004,Books Product 4,Books,22.20066925313482,17.808767414437035,92,2042.4615712884033,22.358500831671623,152,402.0483198168112,-0.9503711526918383,1.099999073973619,1.020791169081776
2023-04-02,P004,Books Product 4,Books,18.24868385809241,17.808767414437035,133,2427.0749531262904,17.36975129976252,137,571.7392009252803,-0.9503711526918383,1.0999916658654738,1.0406736643075798
2023-04-03,P004,Books Product 4,Books,13.887476783590493,17.808767414437035,145,2013.6841336206214,14.574343312824842,122,930.9013722867057,-0.9503711526918383,1.0999546280687358,1.0587785252292472
2023-04-04,P004,Books Product 4,Books,15.726038630009167,17.808767414437035,144,2264.54956272132,16.253759989748527,259,688.8069801998869,-0.9503711526918383,1.0998879715585033,1.0743144825477395
2023-04-05,P004,Books Product 4,Books,20.191201703009725,17.808767414437035,88,1776.8257498648559,19.830873217249316,477,996.5473238532369,-0.9503711526918383,1.0997917160865391,1.0866025403784438
2023-04-06,P004,Books Product 4,Books,15.457376763428208,17.808767414437035,158,2442.265528621657,15.500730762078684,302,474.3222888677585,-0.9503711526918383,1.099665890175417,1.0951056516295155
2023-04-07,P004,Books Product 4,Books,21.70450046776135,17.808767414437035,98,2127.0410458406122,21.50490688334567,262,565.4061377712276,-0.9503711526918383,1.0995105311100697,1.0994521895368272
2023-04-08,P004,Books Product 4,Books,21.607436659684094,17.808767414437035,102,2203.9585392877775,21.7627887759361,496,795.5925197171663,-0.9503711526918383,1.0993256849267414,1.0994521895368274
2023-04-09,P004,Books Product 4,Books,19.80157819814395,17.808767414437035,104,2059.364132606971,19.967765991026315,267,533.7954259595804,-0.9503711526918383,1.0991114063993455,1.0951056516295155
2023-04-10,P004,Books Product 4,Books,14.834227301599649,17.808767414437035,145,2150.962958731949,14.511831124220743,139,598.7135470224468,-0.9503711526918383,1.098867759023234,1.0866025403784438
2023-04-11,P004,Books Product 4,Books,19.79601230077815,17.808767414437035,105,2078.5812915817055,18.816265710153324,284,880.1696917243594,-0.9503711526918383,1.0985948149963831,1.0743144825477395
2023-04-12,P004,Books Product 4,Books,19.49313536429365,17.808767414437035,110,2144.2448900723016,19.03468863678888,426,747.9635854325315,-0.9503711526918383,1.0982926551979983,1.0587785252292474
2023-04-13,P004,Books Product 4,Books,16.60991469157464,17.808767414437035,117,1943.360018914233,16.515304578682635,402,375.5763284338731,-0.9503711526918383,1.097961369164549,1.0406736643075802
2023-04-14,P004,Books Product 4,Books,16.44787676417187,17.808767414437035,129,2121.776102578171,16.586564819853976,196,566.491530735841,-0.9503711526918383,1.097601055063237,1.0207911690817757
2023-04-15,P004,Books Product 4,Books,16.360949026425335,17.808767414437035,113,1848.7872399860628,16.493421318287457,403,163.0913322406978,-0.9503711526918383,1.0972118196629062,1.0
2023-04-16,P004,Books Product 4,Books,19.103860343622287,17.808767414437035,120,2292.4632412346746,19.341115145261817,236,512.4279832885431,-0.9503711526918383,1.0967937783024064,0.9792088309182241
2023-04-17,P004,Books Product 4,Books,15.210418871080616,17.808767414437035,110,1673.1460758188678,15.184582625226575,125,411.63943738127364,-0.9503711526918383,1.096347054856415,0.9593263356924202
2023-04-18,P004,Books Product 4,Books,17.818891974048444,17.808767414437035,97,1728.432521482699,17.6367354134547,462,310.2622872837099,-0.9503711526918383,1.0958717816987296,0.9412214747707528
2023-04-19,P004,Books Product 4,Books,19.44573777143776,17.808767414437035,113,2197.368368172467,19.97315443496214,379,530.1995905488802,-0.9503711526918383,1.0953680996630446,0.9256855174522608
2023-04-20,P004,Books Product 4,Books,15.410451787158317,17.808767414437035,110,1695.1496965874148,16.049255317926594,76,537.7645319825604,-0.9503711526918383,1.0948361580012171,0.913397459621556
2023-04-21,P004,Books Product 4,Books,15.518980732880967,17.808767414437035,106,1645.0119576853826,16.004310324525193,245,217.97187553423277,-0.9503711526918383,1.094276114339042,0.9048943483704847
2023-04-22,P004,Books Product 4,Books,22.001251422343405,17.808767414437035,79,1738.098862365129,21.19934293194424,187,174.4644731383644,-0.9503711526918383,1.093688134629543,0.9005478104631727
2023-04-23,P004,Books Product 4,Books,17.69290204331114,17.808767414437035,104,1840.0618125043586,17.67643764071486,272,465.9728741964734,-0.9503711526918383,1.093072393103798,0.9005478104631727
2023-04-24,P004,Books Product 4,Books,19.442612888849,17.808767414437035,78,1516.5238053302219,18.990008100207103,345,868.8322553985455,-0.9503711526918383,1.0924290722193093,0.9048943483704845
2023-04-25,P004,Books Product 4,Books,15.828416152093626,17.808767414437035,109,1725.2973605782051,15.207015208859037,322,943.9341538414309,-0.9503711526918383,1.0917583626059393,0.9133974596215562
2023-04-26,P004,Books Product 4,Books,22.716737202141562,17.808767414437035,74,1681.0385529584755,22.267574378785312,391,329.6640058968076,-0.9503711526918383,1.0910604630094216,0.9256855174522607
2023-04-27,P004,Books Product 4,Books,19.439705119317487,17.808767414437035,90,1749.5734607385739,19.574765415094177,323,605.4259248702174,-0.9503711526918383,1.0903355802324683,0.9412214747707526
2023-04-28,P004,Books Product 4,Books,18.01265507090192,17.808767414437035,109,1963.3794027283095,17.77461908531241,298,651.8533246688054,-0.9503711526918383,1.089583929073491,0.95932633569242
2023-04-29,P004,Books Product 4,Books,20.36072118738238,17.808767414437035,90,1832.4649068644144,20.226439927291565,73,801.5975819157355,-0.9503711526918383,1.0888057322629494,0.9792088309182239
2023-04-30,P004,Books Product 4,Books,16.75142745271659,17.808767414437035,124,2077.1770041368572,16.00766794161839,216,876.493699713303,-0.9503711526918383,1.0880012203973535,0.9999999999999996
2023-05-01,P004,Books Product 4,Books,18.683549897729495,17.808767414437035,111,2073.874038647974,19.343818579847714,306,849.8887191620213,-0.9503711526918383,1.0871706318709322,1.020791169081776
2023-05-02,P004,Books Product 4,Books,20.331598429442167,17.808767414437035,85,1728.185866502584,21.31185632530825,267,748.3358914589826,-0.9503711526918383,1.0863142128049912,1.0406736643075798
2023-05-03,P004,Books Product 4,Books,15.894242960692361,17.808767414437035,121,1923.2033982437758,15.402178649539218,167,467.9137155440553,-0.9503711526918383,1.0854322169749828,1.0587785252292472
2023-05-04,P004,Books Product 4,Books,18.875644040190682,17.808767414437035,90,1698.8079636171615,19.622447860172247,491,967.5244108658696,-0.9503711526918383,1.0845249057353064,1.0743144825477393
2023-05-05,P004,Books Product 4,Books,14.822082923141473,17.808767414437035,121,1793.4720337001181,14.71858907563433,386,371.31056776960116,-0.9503711526918383,1.0835925479418638,1.0866025403784438
2023-05-06,P004,Books Product 4,Books,18.056030401382365,17.808767414437035,129,2329.2279217783253,17.24996688022053,108,892.9036763332371,-0.9503711526918383,1.0826354198723909,1.0951056516295155
2023-05-07,P004,Books Product 4,Books,20.233405970311075,17.808767414437035,124,2508.9423403185733,20.954954187597075,97,355.15647124384543,-0.9503711526918383,1.0816538051445916,1.0994521895368274
2023-05-08,P004,Books Product 4,Books,22.064283434196916,17.808767414437035,93,2051.978359380313,21.19523754517817,330,678.4988950538785,-0.9503711526918383,1.0806479946320944,1.0994521895368274
2023-05-09,P004,Books Product 4,Books,20.989956427428453,17.808767414437035,103,2161.9655120251305,21.311495669994727,462,969.6031531352384,-0.9503711526918383,1.0796182863782615,1.0951056516295155
2023-05-10,P004,Books Product 4,Books,19.86813524139526,17.808767414437035,96,1907.340983173945,20.20583378528747,493,922.3547446058134,-0.9503711526918383,1.0785649855078714,1.086602540378444
2023-05-11,P004,Books Product 4,Books,17.45676809914084,17.808767414437035,103,1798.0471142115066,17.96177608633553,227,236.31186016037304,-0.9503711526918383,1.077488404136704,1.0743144825477393
2023-05-12,P004,Books Product 4,Books,19.50749792588602,17.808767414437035,95,1853.212302959172,19.157793042959394,250,321.39976627611566,-0.9503711526918383,1.0763888612790542,1.0587785252292474
2023-05-13,P004,Books Product 4,Books,17.796560529489817,17.808767414437035,114,2028.807900361839,18.157593024583818,143,832.0662042082117,-0.9503711526918383,1.075266682753201,1.04067366430758
2023-05-14,P004,Books Product 4,Books,19.880672020825166,17.808767414437035,95,1888.6638419783908,20.032081886584756,209,875.4624550755806,-0.9503711526918383,1.0741222010848597,1.0207911690817761
2023-05-15,P004,Books Product 4,Books,19.527108078516346,17.808767414437035,96,1874.602375537569,19.23871004048794,129,144.8029013707394,-0.9503711526918383,1.0729557554086488,1.0
2023-05-16,P004,Books Product 4,Books,18.032051630175904,17.808767414437035,110,1983.5256793193494,17.84501825437862,359,414.8230190604215,-0.9503711526918383,1.0717676913675962,0.9792088309182241
2023-05-17,P004,Books Product 4,Books,14.93221944355006,17.808767414437035,121,1806.7985526695572,14.369158120028397,455,707.979131758051,-0.9503711526918383,1.0705583610107179,0.9593263356924199
2023-05-18,P004,Books Product 4,Books,19.222728446514665,17.808767414437035,95,1826.1592024188933,18.60007088808053,203,277.39543494128696,-0.9503711526918383,1.0693281226886977,0.9412214747707528
2023-05-19,P004,Books Product 4,Books,20.711789800367466,17.808767414437035,80,1656.9431840293973,20.616197773467874,405,451.0774349021923,-0.9503711526918383,1.0680773409477016,0.9256855174522606
2023-05-20,P004,Books Product 4,Books,18.27037196850699,17.808767414437035,96,1753.9557089766708,18.29717373460977,449,724.665100177886,-0.9503711526918383,1.0668063864213533,0.9133974596215563
2023-05-21,P004,Books Product 4,Books,16.432969790127707,17.808767414437035,102,1676.1629185930262,16.30567898765711,254,208.8645960146431,-0.9503711526918383,1.0655156357209086,0.9048943483704847
2023-05-22,P004,Books Product 4,Books,16.486348927926173,17.808767414437035,118,1945.3891734952883,15.809126260999635,103,257.3080435406422,-0.9503711526918383,1.0642054713236564,0.9005478104631727
2023-05-23,P004,Books Product 4,Books,20.02173835191468,17.808767414437035,68,1361.4782079301983,20.39701953064091,252,354.5973188077287,-0.9503711526918383,1.0628762814595833,0.9005478104631727
2023-05-24,P004,Books Product 4,Books,15.558204869689364,17.808767414437035,122,1898.1009941021025,14.904899526142586,225,829.2332174655583,-0.9503711526918383,1.0615284599963328,0.9048943483704845
2023-05-25,P004,Books Product 4,Books,16.347620730013148,17.808767414437035,96,1569.3715900812622,15.630954091262641,324,215.7216206605022,-0.9503711526918383,1.0601624063224921,0.9133974596215559
2023-05-26,P004,Books Product 4,Books,17.314127555429238,17.808767414437035,109,1887.2399035417868,16.709075997706666,103,464.0675720124115,-0.9503711526918383,1.0587785252292474,0.9256855174522605
2023-05-27,P004,Books Product 4,Books,15.3607361963433,17.808767414437035,99,1520.7128834379866,15.621271573103613,363,399.46073858547,-0.9503711526918383,1.0573772267904324,0.9412214747707526
